"","T1","T2"
"1",2.70135688924,1.73706217916
"2",1.71990530833,0.786284618179
"3",3.59618609134,3.59618609134
"4",3.26669114187,2.50908270534
"5",2.95204476458,1.67035060728
"6",5.3268761137,4.46963243576
"7",7.4095829803,5.66517202985
"8",6.94644483257,6.44652531886
"9",2.7769329697,1.00273749794
"10",3.78920444141,1.18305353492
"11",3.11344335381,0.109597942091
"12",8.84100376998,8.80765623985
"13",8.66002101404,8.62667348391
"14",6.59608898111,6.8480253529
"15",5.90194589074,5.21141743484
"16",4.49440335632,4.48173218761
"17",5.87790318742,5.84455565729
"18",4.69933197528,4.05788791494
"19",7.38606790485,6.78337257475
"20",9.08080206918,8.47810673908
"21",8.52702170071,7.92432637061
"22",6.05666348392,7.23786809673
"23",7.37790507112,7.25447710583
"24",5.20858711412,5.3479659388
"25",7.0080809662,6.4053856361
"26",6.45187604031,4.11510869833
"27",4.72495037237,5.23440332546
"28",7.92713578796,7.8084214997
"29",9.37768449062,6.30396372743
"30",9.48328391619,8.91621227585
"31",4.98944018927,6.02330420551
"32",7.51427904404,7.55469643754
"33",9.40676785188,8.83969621153
"34",7.97828908145,6.34765102923
"35",9.27586563631,8.70879399597
"36",7.77542386276,7.50503861604
"37",3.50157097492,3.98608189033
"38",4.47583420307,4.95385662857
"39",2.95649660082,2.98131311027
"40",4.30429276082,5.19713735188
"41",6.90216797113,6.50682169209
"42",5.17543306314,7.2684911638
"43",6.52160396786,5.93460605895
"44",5.41553410062,5.75378800674
"45",7.67231368316,8.59557841507
"46",5.04138945381,5.31864006355
"47",5.66875924699,5.42546114293
"48",5.6940834715,6.09662912157
"49",4.58421469181,3.82536898851
"50",4.61254223574,4.70474734684
"51",2.30480705071,3.55083959166
"52",3.8535021877,6.54094410351
"53",4.35153288031,6.11619746752
"54",5.57181664431,7.48446491663
"55",6.20004456832,8.11269284064
"56",7.30430884016,9.21695711248
"57",2.72730526309,4.75140264904
"58",2.89739737579,4.53395666689
"59",5.90218434851,5.66076283891
"60",4.67524831983,3.78882650496
"61",7.27197339381,6.27063561958
"62",5.92608679972,5.27017832371
"63",2.10149403225,3.54597473112
"64",3.81451374445,4.74969342768
"65",3.61978385847,4.6741502761
"66",5.73449462224,4.20288084026
"67",2.17803281697,4.55299434528
"68",3.49823383555,6.05798561652
"69",1.01734685276,3.97167147072
"70",3.58083730346,5.41037073091
"71",3.02965257375,5.76805733732
"72",5.22694110794,5.30306890071
"73",4.92899164941,4.88603261197
"74",4.52045706195,6.56486581021
"75",4.67508860992,7.77805815992
"76",4.81709810799,7.92006765799
"77",0.790981701192,5.71317901151
"78",0.688439888968,4.99913407875
"79",3.85103892508,3.37018668609
"80",2.76983733854,2.07436449384
"81",3.80872218358,3.3278699446
"82",0.892761634104,2.00800643327
"83",-1.2649701127,1.97673867499
"84",5.31550312586,6.2882022633
"85",1.75167392247,3.01132460755
"86",5.48326866112,6.45596779856
"87",1.81799588071,4.85196280408
"88",2.47524810741,3.44412684957
"89",5.0584438626,6.16241882049
"90",3.67894497765,4.62507363907
"91",0.33434071445,3.62976262886
"92",2.27179561399,3.80459843813
"93",3.12955164374,5.55623362018
"94",13.303259392,12.704302576
"95",13.9815204523,13.3825636363
"96",10.5374428931,9.47457929192
"97",12.4535640564,12.7457753125
"98",9.8319718729,10.1577819071
"99",12.0408184366,11.4160823373
