Funisciurus lemniscatus	95.0	4.49524370661	4.5538768916
Funisciurus pyrropus	244.0	5.20015311776	5.49716822529
Galagoides demidoff	68.0	4.13836144764	4.21950770518
Galago moholi	181.0	4.46475803227	5.19849703127
Galago senegalensis	275.0	5.28826703069	5.61677109767
Galerella sanguinea	500.0	5.94017125272	6.21460809842
Gazella subgutturosa	17100.0	8.43289812192	9.74683374249
Genetta tigrina	1732.0	6.63607778067	7.45703208912
Geomys pinetis	200.0	4.9558270576	5.29831736655
Gerbillurus paeba	31.13	3.32179335887	3.43817198445
Gerbillurus setzeri	46.1	3.61145830715	3.83081295
Gerbillurus tytonis	29.9	3.4560011737	3.3978584804
Gerbillurus vallinus	38.8	3.54875494602	3.65842024663
Gerbillus andersoni	35.3	3.65919314374	3.56388296394
Gerbillus dasyurus	27.6	3.37622139559	3.31781577272
Gerbillus nanus	28.4	3.10950728781	3.34638914517
Gerbillus pusillus	12.6	2.60120710548	2.53369681396
Glaucomys volans	61.5	4.16790476533	4.11903717481
Glossophaga longirostris	13.5	3.27714473299	2.60268968544
Glossophaga soricina	9.6	3.07269331469	2.26176309847
Gracilinanus agilis	31.4	3.44680789291	3.44680789291
Graomys griseoflavus	69.4	4.4304595922	4.23988686751
Graphiurus murinus	38.4	3.69783919549	3.64805745959
Graphiurus ocularis	67.8	4.19328451008	4.21656219495
Gymnobelideus leadbeateri	166.3	4.63569939102	5.1137933862
Halichoerus grypus	190700.0	10.4283935805	12.1584567916
Heliophobius argenteocinereus	223.0	5.03695260241	5.40717177146
Heliosciurus rufobrachium	271.0	5.09067800177	5.60211882088
Hemiechinus aethiopicus	453.0	4.73003916803	6.11589212548
Hemiechinus auritus	397.0	5.01661736577	5.98393628069
Herpailurus yaguarondi	8350.0	7.45991476624	9.03001681784
Heterocephalus glaber	39.0	3.2464909919	3.66356164613
Heteromys anomalus	69.3	4.6101577275	4.2384449062
Hipposideros cervinus	8.3	2.19277022699	2.1162555148
Hipposideros diadema	37.2	3.49650756147	3.61630876128
Hipposideros galeritus	8.5	2.2353763433	2.1400661635
Hipposideros maggietaylorae	18.2	3.04927304048	2.90142159408
Histiotus velatus	11.2	2.29958058397	2.4159137783
Hyaena hyaena	34300.0	8.65313916659	10.4429006332
Hydrochaeris hydrochaeris	26385.0	8.79426416476	10.1805509458
Hydromys chrysogaster	780.0	6.12817837042	6.65929391968
Hylomys suillus	77.3	4.38701417618	4.34769395559
Isoodon auratus	428.0	5.00930107108	6.05912319558
Isoodon macrourus	1551.0	6.36320050247	7.34665516318
Isoodon obesulus	1380.0	6.1059086815	7.22983877815
Isthmomys pirrensis	138.0	4.79909087863	4.92725368516
Jaculus jaculus	74.5	4.51743127168	4.31079912539
Jaculus orientalis	139.1	4.93519309893	4.93519309893
Kerodon rupestris	733.0	5.90399852133	6.59714570189
Lagidium viscacia	2056.0	6.54965074223	7.62851762658
Lagorchestes conspicillatus	2660.0	6.74664711859	7.88608140178
Lasiopodomys brandtii	61.8	4.48187196964	4.12390336446
Lasiorhinus latifrons	25250.0	7.83399634171	10.1365814347
Lasiurus borealis	12.2	2.85933964865	2.50143595174
Lasiurus cinereus	19.9	2.80457176809	2.99071973173
Lasiurus intermedius	22.6	2.90690105985	3.11794990628
Lasiurus seminolus	9.8	2.60268968544	2.28238238568
Lemmiscus curtatus	30.3	3.91800507711	3.41114771252
Lemmus trimucronatus	44.0	4.25419326316	3.78418963392
Lemur catta	2527.0	6.47912389284	7.83478810739
Leontopithecus rosalia	733.0	5.94542060861	6.59714570189
Leopardus pardalis	10500.0	8.04760547567	9.25913053615
Leopardus wiedii	3550.0	6.84289670663	8.17470288247
Leptailurus serval	10120.0	8.0519780789	9.22226894284
Leptonychotes weddellii	388500.0	11.2197885418	12.8700484488
Leptonycteris curasoae	24.0	3.52929738429	3.17805383035
Leptonycteris yerbabuenae	22.0	3.59731226059	3.09104245336
Lepus americanus	1438.0	7.10332206253	7.27100853828
Lepus timidus	3096.0	7.87770051539	8.03786623471
Lepus townsendii	2430.0	7.14124512235	7.79564653633
Limnogale mergulus	77.7	4.28082412916	4.35285525737
Liomys irroratus	48.1	3.98713047791	3.87328217711
Liomys salvini	43.8	3.84801767545	3.77963381738
Loris tardigradus	284.0	4.85203026392	5.64897423816
Lutreolina crassicaudata	812.0	6.00610682384	6.69950034016
Lynx rufus	9400.0	8.34773257702	9.14846496826
Macroderma gigas	107.2	4.54648118964	4.67469624864
Macroglossus minimus	16.4	2.66722820658	2.79728133483
Macropus eugenii	4796.0	7.23128700433	8.47553751615
Macropus giganteus	26400.0	8.67607551648	10.1811192891
Macropus robustus	22716.0	8.42134286576	10.030824801
Macropus rufus	32490.0	8.66406026723	10.3886876287
Macroscelides proboscideus	38.8	3.9510513924	3.65842024663
Macrotarsomys ingens	64.3	3.97687397775	4.16355963124
Macrotis lagotis	1577.0	6.29913305349	7.36327958696
Macrotus californicus	11.7	2.68102152871	2.4595888418
Malacothrix typica	21.7	3.02626147859	3.07731226055
Manis crassicaudata	15910.0	7.1236727852	9.67470312133
Manis javanica	4220.0	7.00850518208	8.34759040703
Manis tricuspis	2730.0	6.72299074054	7.91205688818
Marmosa robinsoni	122.0	4.58087749342	4.80402104473
Marmota monax	2650.0	6.47850964221	7.88231491898
Mastomys natalensis	41.5	3.49012359086	3.72569342724
Megadontomys thomasi	110.8	4.82028156561	4.70772677431
Melonycteris melanops	53.3	3.76584049525	3.97593633117
Melursus ursinus	66957.0	9.04038207417	11.1118059013
Mephitis mephitis	5667.0	7.3182079286	8.64241515617
Meriones hurrianae	72.3	3.9796816539	4.28082412916
Meriones unguiculatus	63.6	4.18357569595	4.15261347035
Mesocricetus auratus	119.3	4.63083793274	4.7816413291
Metachirus nudicaudatus	261.0	5.05369478356	5.56452040732
Micoureus paraguayanus	170.1	4.86213528578	5.1363864994
Microcavia niata	255.2	5.16934698525	5.54204755147
Microcebus griseorufus	51.5	3.79075891794	3.94158180767
Microdipodops pallidus	15.2	2.9856819377	2.72129542785
