"","T1","T2"
"1",0.545360152562,2.12776305692
"2",0.2565111232,0.625736435008
"3",0.0856497486216,0.0181717107566
"4",-1.46034797925,-0.147208836615
"5",-2.98230245673,-1.8553995453
"6",-4.66366879012,-5.34604881774
"7",-7.78037973793,-6.61502039374
"8",-6.43802398541,-4.94667695491
"9",-5.51703479873,-6.23639848808
"10",-3.10416297507,-4.95589986664
"11",-3.7449108734,-5.96923502288
"12",-0.979805058956,0.15991585723
"13",-1.29201529114,-0.871782949105
"14",-4.22297871349,-1.79571529759
"15",-3.37209264993,-1.89224343706
"16",-3.1132277493,-2.26055299081
"17",-3.45743263102,-2.37461903539
"18",-3.3524493269,-2.60079734147
"19",-4.84667092735,-2.32031578632
"20",-3.65566928117,-3.12465190995
"21",-5.50314334872,-4.52677512982
"22",-3.82031133932,-0.400781329343
"23",-3.05487823199,0.939227301798
"24",-4.1455890663,0.533119989883
"25",-4.49579107057,-1.84560219244
"26",-7.64452264811,-5.79957890989
"27",-10.524983751,-7.51176080331
"28",-8.2293467041,-5.30845452116
"29",-6.53428221909,-3.98491612877
"30",-5.30871608223,-2.31758001012
"31",-4.93611680481,-1.72565247171
"32",-4.6331326125,0.940195737106
"33",-6.10962304273,-1.31645943138
"34",-8.61158257049,-4.52508324846
"35",-7.27842847505,-3.62088037799
"36",-8.13080911187,-4.19286837843
"37",-2.09345004305,1.08451620157
"38",-3.28403456052,0.152504221708
"39",-4.35159931617,0.788193678294
"40",-2.87871064358,1.15999002049
"41",-6.5264505639,-2.68840705111
"42",-5.28834491132,-2.30678290496
"43",-6.33490827178,-3.31095323975
"44",-6.00324816076,-3.13219907355
"45",-4.07854484237,-0.333370355611
"46",-1.66164669007,1.5300367227
"47",-2.9004092272,0.992442951141
"48",-3.77434886015,0.282939880011
"49",-3.8196615992,0.278598007432
"50",-2.1808367043,2.92500000695
"51",-3.60689736883,-0.577848530271
"52",0.453184947153,6.16674069915
"53",-0.262844639394,4.62880428311
"54",-4.5613977458,-0.135011155885
"55",-5.30057793628,-1.43734045401
"56",-5.25342435496,-1.09866638073
"57",-4.7944544044,-0.492382678896
"58",-3.21091306523,1.07882801841
"59",-2.43768642054,2.45089036869
"60",-4.42795725186,-0.154178030639
"61",-5.92726135921,-1.97151609183
"62",-1.9662154937,2.96915107403
"63",-4.22112710157,0.908965436376
"64",-5.23444088945,9.98868150564e-05
"65",-4.19354467864,1.69038536991
"66",-2.44457607138,1.70017423407
"67",-4.8422053462,-2.2407791141
"68",-3.50810165103,-1.24028006276
"69",-5.2023309356,-1.57948001056
"70",-7.34400993497,-4.01019040811
"71",-4.06146022826,-0.388014959241
"72",-1.56062412915,-0.256509064362
"73",-5.597407947,-3.10073451814
"74",-4.46828185568,-1.01282476474
"75",-4.32595250929,-1.93231077247
"76",-6.18484672058,-3.78712994192
"77",-3.19834500046,-1.6049252019
"78",-1.29320722486,1.00331276798
"79",-8.61712604042,-5.59739822521
"80",-7.23745452679,-4.37600383826
"81",-6.60206311901,-3.79697399555
"82",-7.07278154631,-4.46072450481
"83",-9.23963466488,-6.28028417345
"84",-6.21746924544,-2.86138287311
"85",-8.85838744334,-5.31149208146
"86",-12.2728157049,-9.07937959252
"87",-9.82840270116,-7.74808865796
"88",-8.85687968179,-6.99085371412
"89",-9.06300551626,-6.46610216854
"90",-9.58718524525,-7.39523576412
"91",-8.89568086701,-6.10065784087
"92",-11.3005547758,-7.32946642382
"93",-10.9694547937,-7.51085857679
"94",-4.45995903783,-1.10497878608
"95",-2.98674586009,-0.223357679659
"96",-1.76002281989,1.26513144978
"97",-1.62068559072,1.06473802643
"98",-0.958299639539,1.31787266069
"99",-0.72630919189,2.54373161844
"100",-2.44363908777,-0.507087144917
"101",-3.84353671072,-0.133968876319
"102",-2.28486204566,3.17206315543
"103",-1.02946993078,3.63293712014
"104",-2.65315147096,1.21005960223
"105",-0.979385971105,2.97052943026
"106",-4.32550301049,0.0684256089534
"107",-5.33817529863,-0.257914203656
"108",-5.90222063245,-1.50032074378
"109",-1.55277605607,3.47929637992
"110",-5.46665314137,-1.30567074708
"111",-5.28098715204,-1.79521164674
"112",-0.143218972985,2.53504171632
"113",-1.16111443178,3.22230526619
"114",-4.35162193082,-0.154046522254
"115",-0.587898606849,3.83213426931
"116",1.20422811129,5.53056496094
"117",-2.20752303902,2.94414190421
"118",-0.78358615289,2.9562162075
"119",0.652845555985,6.68282912581
"120",0.995327745721,6.98124492618
"121",1.45349075138,6.66402741588
"122",1.63871919486,5.58337132429
"123",3.48807180519,6.33820161051
"124",2.94429918779,6.89267456637
"125",2.94735516933,8.73239413106
"126",2.10996693107,5.76979175707
"127",1.89430075778,6.53433137464
"128",0.277009060857,4.50160555445
"129",-1.39194168944,3.79230630358
"130",-2.93540394283,2.37438389233
"131",-2.86355364495,3.86982210102
"132",-3.84441412578,1.06248386102
"133",-1.39817821353,2.93125467546
"134",-2.55275236866,1.39357357872
"135",-2.21108430598,1.11749904308
"136",-1.51253776506,1.50565963006
"137",-2.39858331181,3.04158983777
"138",-3.92478766325,1.72780706616
"139",-0.995525841865,5.66650710657
"140",-1.58209772602,4.57112659495
"141",-2.26895721007,5.05759401761
"142",-2.15556184496,4.85614163604
"143",-4.44895989278,2.46611926472
"144",-2.84644879354,3.8305158564
"145",-6.06337006028,-0.619577541502
"146",-5.00114689505,-0.543287491917
"147",-8.07777189381,-2.94644639797
"148",-7.18982158576,-2.9360676466
"149",-7.55462321976,-4.61408876896
"150",-8.47467670168,-4.89976057417
"151",-9.51597240426,-5.58101146582
"152",-8.64694118622,-5.8419337548
"153",-6.98735406174,-4.00681540766
"154",-8.69847374142,-5.13270304752
"155",-7.27905770195,-4.2268492172
"156",-5.32993114612,-2.48845074498
"157",-5.88906528374,-3.37074914803
"158",-6.19397859086,-3.32756527999
"159",-5.7607506118,-3.22950991062
"160",-5.70300069974,-2.26154770767
"161",-7.5642020714,-3.7626784458
"162",-5.16739660588,-1.09171848052
"163",-5.38820860019,-2.05742806828
"164",-4.09482306275,-0.629699124674
"165",-2.44169914506,0.500562936787
"166",-2.44813109053,0.650171754472
"167",-1.493568178,1.98964030565
"168",-4.16877551231,-0.880515796465
"169",-5.05894836379,-0.0857981005168
"170",-4.51330643111,0.389350753285
"171",-2.35751687188,1.96682527449
"172",-0.546625789427,2.47700554286
"173",0.551738463883,4.89679128465
"174",-0.23109426346,4.36821693242
"175",-1.57294244181,1.860805274
"176",-6.5393822722,-3.08761999699
"177",-4.71153360324,-0.656663731278
"178",-1.54260611736,1.54461853017
"179",-1.87919863367,2.67942033922
"180",-2.7800049864,1.52317284428
"181",-4.79408448368,0.213857447852
"182",-4.84070236948,-0.153539631208
"183",-8.53018673866,-3.54648819198
"184",-3.59679490262,0.662679849941
"185",-5.9871043418,-1.95365102269
"186",-4.05273565824,2.26283369932
"187",-4.45458908526,1.97066092066
"188",-4.99786851371,0.704742280213
"189",-2.89312497164,3.69953333072
"190",-1.59341265886,5.72975302514
"191",-2.37121768104,3.12627824715
"192",-6.01381687507,-1.07056080161
"193",-5.6046383253,-0.396598537278
"194",-4.22810655269,0.678251798413
"195",-4.04882833638,0.556510032874
"196",-6.13878380781,-1.64808803698
"197",-4.26522963898,-0.287606646298
"198",-0.941964486793,3.5274743614
"199",0.163944519761,3.48400481658
"200",-1.26904319061,2.60281583482
"201",-5.18447477974,-1.44154228885
"202",-4.93570848577,-1.5603359428
"203",-6.09138514204,-2.12734397119
"204",-5.3333603167,-1.84176086053
"205",-0.45102819117,-1.54253809871
"206",-4.65958582795,-2.24251599857
"207",-2.27050955467,0.600504391732
"208",-2.79954186153,0.00631128798515
"209",-2.52484110139,0.316379734919
"210",-1.74465313319,0.605231840919
"211",-3.28860278325,-1.88478228826
"212",-1.86151681336,0.0144843497133
"213",-3.55899625129,-1.49331079425
"214",-0.93697544199,1.03326657693
"215",-4.60446030469,-3.05025578371
"216",-3.37695021589,-0.70337759933
"217",-1.8097522704,0.392836199207
"218",-4.36824447089,-1.86487912618
"219",-1.66137551266,1.45554485654
"220",-2.53190826703,0.000951007503096
"221",-1.0567943975,1.21999189326
"222",-2.0989899679,0.779847085188
"223",-1.58700975698,1.24112894164
"224",-2.17924575992,0.123788547737
"225",-4.36939247448,-2.42562979727
"226",-3.04696871758,-1.55231614687
"227",-1.18122803459,0.344537700471
"228",-2.6602679977,-0.469082103528
"229",-1.84289545321,0.177544078559
"230",-2.72108177437,-0.296044307282
"231",-3.80181906125,-1.45296348379
"232",-2.8995670747,-1.01507573567
"233",-2.64277799876,-0.556887497985
"234",-1.22428879365,1.53673787411
"235",-0.884844686792,0.500866584649
"236",-0.941243710279,0.185628408844
"237",-1.41057791936,-1.95740456574
"238",-1.96778176795,-0.99103376263
"239",-2.39649623405,-1.92176014312
"240",-3.51098549939,-3.16712277271
"241",-3.62144771461,-2.83117928466
"242",-4.63845684196,-3.71846235281
"243",-3.80733354115,-3.56155214501
"244",-3.73331349072,-2.88240682959
"245",-1.90827092028,0.105173927224
"246",-2.14011597661,-1.29861684036
"247",-5.58233914574,-5.56075848228
"248",-5.86411454486,-5.18139826047
"249",-5.734138775,-5.85695038443
"250",-3.67632631818,-4.09738553532
"251",-0.925646042337,-3.31978567375
"252",-1.25494185447,-3.70607520064
"253",-2.66522611969,-2.50688788231
"254",0.527196766097,-0.504366788083
"255",-1.39050420223,-2.76247803834
"256",-2.09644621691,-3.35986327875
"257",0.513754636516,-0.125981862924
"258",-1.11981238755,-1.53451289439
"259",-0.938581686558,-1.2836336889
"260",-3.41085596249,-0.877634005715
"261",0.310781806831,2.52059801245
"262",-0.449985310725,0.848117488946
"263",-3.06648970943,-1.43886731714
"264",-3.37199805574,-1.87492861045
"265",-3.05038247318,-1.75340845725
"266",-1.09107549724,-0.620443784627
"267",-2.05727323084,-2.30574954217
"268",-2.63973496966,-2.93163760181
"269",-3.256689659,-4.12780673397
"270",-1.55807725492,-1.99930458655
"271",1.39380953265,0.54073163561
"272",0.739836656053,-0.283314584895
"273",-6.12722650055,-3.61061966747
"274",-5.70281060555,-3.73333071023
"275",-5.63565875141,-4.08562772039
"276",-3.66158244321,-2.41289803703
"277",-4.38313007752,-2.86576992636
"278",-8.1731057798,-7.51750401089
"279",-3.4876103234,-3.80144174433
"280",-3.85301613004,-4.1962055137
"281",-0.880024594661,0.0361120817821
"282",-1.47997658653,-0.552442655794
"283",-1.97232739698,-0.957715315995
"284",-2.85363048653,-1.68032803477
"285",-0.765165825407,1.67832813867
"286",-1.38400790715,-0.0692921524233
"287",-2.00065523905,0.415415544233
"288",-3.91071298662,-2.10708152036
"289",-3.98922942283,-1.35827348774
"290",-0.438448579351,1.7416498578
"291",-2.74751432256,-2.15701258352
"292",-4.62719287024,-2.82156812737
"293",-6.45882503038,-4.41003561181
"294",-6.50641622097,-5.16258678326
"295",-3.60614004629,-1.24990039072
"296",-4.55727843599,-0.394180478259
"297",-2.65742864352,-1.02939881698
"298",-2.24069129373,-0.993852004309
"299",-4.95740657244,-4.35420618748
"300",-2.88910598518,-1.96891648641
"301",-2.63543713745,-0.687187396834
"302",0.51863904911,1.99026755155
"303",-2.3976490459,-1.72551566919
"304",-2.51957495812,-0.941119421893
"305",-1.31717583925,-0.0307772515473
"306",-2.96662178519,-1.59098207286
"307",-3.87633381629,-2.56285925548
"308",-5.23169084141,-3.38526628454
"309",-4.65240551163,-3.65059588643
"310",-3.40940721077,-2.20338547811
"311",-1.50351377626,-1.51174593391
"312",-3.80894144661,-2.2273482476
"313",-3.2688567337,-2.68580939689
"314",-3.09697098333,-0.800293509609
"315",-0.839091804838,0.154317885987
"316",-1.03368353083,-0.0842138084608
"317",-3.89380301276,-3.02217657299
"318",-5.21485520614,-3.16314999653
"319",-7.21304942665,-5.97211576176
"320",-5.5013128869,-4.82399785141
"321",-2.177296151,-2.35363807196
"322",-1.97564054539,-2.2936492905
"323",-0.581367588948,-1.13887718351
"324",-2.72670168467,-1.996368089
"325",-1.60106129013,-0.60461607202
"326",-0.914799049887,-0.548941267746
"327",-2.21313718563,-1.25351541278
"328",-1.5053966093,-0.862978102289
"329",-1.52954376918,-0.686909609898
"330",-0.127906764404,0.210413333658
"331",-1.14111287715,-1.27418903098
"332",-0.967183796527,-0.730332539234
"333",0.515064677699,-0.769447639788
"334",-2.68869525919,-1.3761162556
"335",-0.406984870856,2.45664501211
"336",1.2684429083,2.68634594433
"337",-2.27809976707,0.767285706583
"338",-2.74611865069,-1.03438474875
"339",-4.53563415582,-3.06891422434
"340",-4.99012021521,-4.0897514375
"341",-2.98504205251,-2.11744562679
"342",-1.03695342444,-0.829335077731
"343",-3.48610408912,-3.5262156464
"344",-3.01475445212,-2.64012005011
"345",2.19889044737,1.23361587497
"346",3.97028044988,3.83644682698
"347",4.32160676561,4.56815450286
"348",-0.718197029687,-2.60732838475
"349",-1.05262679265,-2.92894142432
"350",1.38053976275,0.878960198987
"351",3.12929939161,1.31544918226
"352",4.89610738796,3.19140723284
"353",4.57346516929,3.74582326683
"354",2.41402793449,0.330434919028
