"","T1","T2"
"1",2.1381490983,1.3566904025
"2",2.44023372404,1.43972070684
"3",0.567708135946,-0.219490405621
"4",2.60883880772,-0.0411575001216
"5",3.5812186729,1.6326774611
"6",5.45006650193,3.24250323617
"7",5.18182441514,2.5853223406
"8",6.68842643808,4.39417596666
"9",5.29116183211,3.71371199144
"10",5.82597576645,5.74933246507
"11",4.39118697599,4.75055339993
"12",3.65861385759,0.609659978055
"13",5.5576513012,2.10394736039
"14",4.52102677468,0.684652396003
"15",2.78999082814,-0.149752111743
"16",4.38893619128,0.00206195300968
"17",3.99411073913,1.45917411812
"18",3.64734686336,-1.00931708329
"19",3.98901807913,3.61427979423
"20",7.0884266212,6.79233827875
"21",5.70933559993,4.99785564228
"22",5.15181687059,3.10341274208
"23",4.82832622501,4.43276142279
"24",3.49132644073,2.50075251727
"25",4.3477575676,3.22591530445
"26",4.27229084622,3.12790921576
"27",6.02385662516,5.00737792636
"28",4.45205251204,3.11131295899
"29",5.93379716808,4.72783908812
"30",6.50102557236,5.63267429629
"31",3.12279916436,3.46815037028
"32",4.76309401148,1.88563887138
"33",5.50014772205,2.72577643333
"34",5.79833131506,4.36066631281
"35",1.87866440059,0.487372906314
"36",4.1099605632,3.24107585856
"37",6.45340134375,5.5882204751
"38",4.36047801329,3.80692069012
"39",4.40640128217,2.95188706913
"40",5.11352434072,4.29119812393
"41",4.417641421,2.94059452969
"42",4.42304030724,4.4738288388
"43",3.4240940956,3.59212791137
"44",1.14142807694,2.21050391169
"45",3.03939237017,2.69817521016
"46",3.70816395841,2.42189483742
"47",0.650794448109,0.468111183559
"48",2.01642315429,0.840262946785
"49",0.767531854131,0.41523342287
"50",2.65288364451,2.12772097453
"51",3.56948017333,1.93877911752
"52",3.05841096661,3.20807760364
"53",2.37966286776,2.11886675579
"54",3.92941099319,2.03673573309
"55",4.07553074941,2.87402141824
"56",5.6880775159,4.50232614771
"57",3.12238579142,1.3882247058
"58",5.03241956869,3.40094944374
"59",2.56443064355,1.759267376
"60",3.0641707963,1.98637891424
"61",3.72161369284,2.11402295393
"62",4.517752686,3.72823232888
"63",7.36833321741,6.15647262159
"64",6.39260341699,5.7116048577
"65",7.13341871395,6.54378059471
"66",5.72424709038,5.14766576097
"67",3.92633733265,1.85507722129
"68",3.59231196654,1.74730701556
"69",4.69649983757,2.19924352552
"70",3.52280558601,3.12840040981
"71",3.28429394783,0.960218790216
"72",2.46831358831,0.920142310229
"73",3.21904624547,1.33707335678
"74",1.62895579295,-0.866262538484
"75",3.94080206915,0.83604784601
"76",5.01358604719,1.57015810244
"77",2.00453705065,-1.04105685891
"78",4.45502213312,2.10350077447
"79",3.07070843077,2.89836221487
"80",1.78496273919,2.00810780886
"81",3.33466246939,4.15464880634
"82",0.662058068741,1.26320919881
"83",1.58799306781,1.1714073902
"84",5.00098004864,4.42024072452
"85",2.74839228801,3.68889577536
"86",-0.186443581628,0.544510599227
"87",-0.435622153158,0.806317363949
"88",-1.28774961699,-0.249980463081
"89",0.974875680839,2.14217436343
"90",0.664338072773,1.50357029155
"91",3.74843372133,4.92395787891
"92",1.18421900077,2.96924811278
"93",1.29565130359,3.38137746861
"94",1.78884745678,3.07395497278
"95",3.19082672859,3.66048737695
"96",4.26045269297,3.92290212648
"97",3.54847529778,3.2594252555
"98",7.53432419432,6.55525817801
"99",2.69842240725,1.43720671457
"100",2.31224883324,1.02105426416
"101",1.41844384486,1.5802613053
"102",2.86170080947,2.569719199
"103",2.45279769221,1.83729924174
"104",4.18298429188,5.14205414433
"105",0.436139501718,2.37259700168
"106",5.68110993019,5.13915026641
"107",7.32841324575,7.09088239189
"108",3.79739435497,3.59352636674
"109",2.08460632966,2.4530816141
"110",2.88332949037,3.04198285362
"111",0.752714083986,3.24862414937
"112",6.1685255745,5.33468362366
"113",6.99439456529,6.16815727914
"114",3.83771520757,3.61932179921
"115",1.99954187482,2.15195493504
"116",1.37018837628,1.19773994756
"117",2.23752925614,2.38885437472
"118",3.43206431673,2.61914144786
"119",3.94006884604,3.98180215514
"120",7.66153562385,6.69171744185
"121",3.28641867918,1.61417364045
"122",2.36663638295,1.56921888688
"123",3.37949770388,1.86414550887
